Id,highlighted,text,ru_trans,tags,prefix,suffix,position_start,position_end,start_container,end_container,chapter,ch_num,lang,overlap,img_src,alt_text_eng
NEd9YuNuEeyg4senOcjJ0w,у которого имени собственного не было,Characters' identities are constantly in flux.,Личности героев романа непрерывно меняются.,"['explanatory', 'character', 'structure']","гунов обретается юноша Николай, "," 
никогда, верней, было, но слиш",10625,10662,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01,ru,none,[],[]
YAF33ksJEe2S6OtOh6WnHg,mon Dieu,French: my God.,,['foreign'],уках сплетничали на галереях: о ,", когда он только остепенится — ",10629,10637,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09,ru,none,[],[]
6C7BaKIyEe28VustculAfA,мизгирькрестовик,The folk name of a species of spiders belonging to the family of wolf spiders (not a coincidental choice). Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/c/c8/%D0%A2%D0%B0%D1%80%D0%B0%D0%BD%D1%82%D1%83%D0%BB_%D0%BF%D1%96%D0%B2%D0%B4%D0%B5%D0%BD%D0%BD%D0%BE%D1%80%D1%83%D1%81%D1%8C%D0%BA%D0%B8%D0%B9.jpg) Animal motif.,,['motif'],сь. Жил да был во дыре уключины ,". Все он днище, как небо высокое",10630,10646,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],14. От Ильи Петрикеича,14,ru,none,['https://upload.wikimedia.org/wikipedia/commons/c/c8/%D0%A2%D0%B0%D1%80%D0%B0%D0%BD%D1%82%D1%83%D0%BB_%D0%BF%D1%96%D0%B2%D0%B4%D0%B5%D0%BD%D0%BD%D0%BE%D1%80%D1%83%D1%81%D1%8C%D0%BA%D0%B8%D0%B9.jpg'],['']
ilTJ0p22Ee2Zg1-I4ztvvg,неклен,Tatar maple. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/9/9f/Acer_tataricum.jpg) Plant motif.,,['motif'],"ние — клен.
  Клен. А занятие — ",".
  Несколько всклянь упоен,
  В",10634,10640,/div[1]/main[1]/article[1]/ul[8]/li[38],/div[1]/main[1]/article[1]/ul[8]/li[38],15. Журнал запойного,15,ru,none,['https://upload.wikimedia.org/wikipedia/commons/9/9f/Acer_tataricum.jpg'],['']
AmwVCpjbEe2Ek0Pcg9wuXA,ьк,"error: should be a hyphen here, I think",,['error'],л да был во дыре уключины мизгир,"рестовик. Все он днище, как небо",10636,10638,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],14. От Ильи Петрикеича,14,ru,none,[],[]
-HFXwgmwEe2onJ8chrE61w,лежебок,"Colloquial: a person who lays a lot in bed, lazy.","Разговорное: человек, который слишком много времени проводит в кровати, лентяй.",['register/style']," 
дровец, а то ходом вы у меня, ",", с постоя вылетите. И приходитс",10640,10647,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы,04,ru,none,[],[]
-2FMenfoEe2SYdt6_gVing,шиворот-наоборот,"Yakov misspells the colloquial expression ""shivorot-navyvorot,"" meaning ""inside out."" Yakov does the same thing in chapter 4 (R175/E46).",,"['intratextuality', 'phraseologism', 'register/style']","риложишь,
  Вечно с дядей таким "," происходит.
  10  Пóходя ноги с",10642,10658,/div[1]/main[1]/article[1]/ul[8]/li[9],/div[1]/main[1]/article[1]/ul[8]/li[9],11. Опять записки,11,ru,none,[],[]
isY-mvcOEey4Vp_zNN8XgQ,посетитель,"That is, a visitor to the museum.","То есть, посетитель музея.",['explanatory']," страна, в восхищении застывает ",". Простота 
и неброскость орехов",10644,10654,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],02. Ловчая повесть,02,ru,none,[],[]
UjO0Bon7Ee2Utl-lwUP2Og,"не подскажете, кто это из суки псаревой 
паршу всю повыколошматил","The men are asking who beat up Yakov's dog (i.e., the one whom Ilya mistook for a wolf on the frozen river).",,['explanatory'],"ину. 
И они заодно разведывали: ","? Господá, я в неведеньи, вот че",10647,10712,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3]/hypothesis-highlight[91],12. Заитильщина,12,ru,partial,[],[]
wSSX-J22Ee2zeZ88ulCcHQ,всклянь,"Low: to the brim, fully.",,['register/style'],"А занятие — неклен.
  Несколько "," упоен,
  Впрочем, ступайте все ",10654,10661,/div[1]/main[1]/article[1]/ul[8]/li[39],/div[1]/main[1]/article[1]/ul[8]/li[39],15. Журнал запойного,15,ru,none,[],[]
-Tq4GEQnEe256zsnTfYEeg,впервой,Low: the first time.,Просторечное: в первый раз.,['register/style'],"
Не скажу теперь, у кого мы его "," утянули, слишком событие 
удале",10656,10663,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],08. Заитильщина,08,ru,none,[],[]
BCUurEQoEe2zj2vhKRrmPw,утянули,"Colloquial: to pocket, steal, pilfer.","Разговорное: украсть, стащить.",['register/style'],"у теперь, у кого мы его впервой ",", слишком событие 
удалено, да и",10664,10671,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],08. Заитильщина,08,ru,none,[],[]
SBHV7v6fEeySy9uRXkz6EA,"никогда, верней, было, но слишком давно",See also in 'School for fools': The station had a name... / The river had a name.,"См. тоже ""Станция называлась / Река называлась"" в ""Школе для дураков"".",['self-reference'],"ого имени собственного не было 
",. И когда Николаю Угоднику вышло,10664,10703,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01,ru,none,[],[]
qz53jqDfEe2DDi_uWOpc8g,Неразумная девочка,A possible reference to the moon? Here and later in on in this final passage of the chapter.,,[]," чужим на ней, ответишь за все. ",", сирота и дитя сирот этой земли",10665,10683,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],13. Картинки с выставки,13,ru,none,[],[]
-KTHIiXwEe2trEuhe-cAQA,Поликлет,"Polykleitos was a famous sculptor in Ancient Greece (5th century BC). He is particularly known for his lost treatise (a canon of body proportions), the ""Canon of Polykleitos"", setting out his mathematical basis of an idealised male body shape.","Поликлет —  знаменитый древнегреческий скульптор (5 в. до н. э.). Наиболее известен благодаря его утраченному трактату (канону о пропорциях тела) ""Канону Поликлета"", в котором он изложил математическую основу идеальных пропорций мужского тела. ","['explanatory', 'foreign', 'intertextuality']",". Со старта, помнится, вырвался ",", трехлетка каурый 
от Политехни",10666,10674,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],06. От Ильи Петрикеича,06,ru,none,[],[]
b5FQwEsJEe239CeU-4jvLg,monarque,French: monarch.,,['foreign'],", когда он только остепенится — ",", а ведет себя, как Pierrot. Дру",10669,10677,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09,ru,none,[],[]
9kVk1GAxEe2lkfN27lN7mw,сторожа,"Dated: guardians, guard duty.",,['register/style'],равильной высоте. И находят его , охот в независимом таком положе,10676,10683,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10,ru,none,[],[]
tVb1oHj6Ee2sOx-1QyMOxA,Пóходя,"Colloquial: on the move, hastily.",,['register/style'],"орот-наоборот происходит.
  10  "," ноги себе росой умывая,
  Выбег",10677,10683,/div[1]/main[1]/article[1]/ul[8]/li[10],/div[1]/main[1]/article[1]/ul[8]/li[10],11. Опять записки,11,ru,none,[],[]
P1HlqB8yEe2NYDNaQtaMDw,"птичьих, глаз",The bird's eye has been literally manifested.,Птичьи глаза буквально воплотились в реальность.,"['language', 'metaphor']","о мутных и маленьких, словно бы "," и с мутной же бляхой, пришедшiй",10680,10693,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],"05. Ловчая повесть, или картинки с выставки",05,ru,none,[],[]
GUxTap5KEe2260ejNbG_8g,ступайте все на́ блин,"A variation on the expression ""на хрен"" (to hell with it).",,['phraseologism'],"олько всклянь упоен,
  Впрочем, ",".
  Ну-с, отвори сиволдай,
  Зуб",10680,10701,/div[1]/main[1]/article[1]/ul[8]/li[40],/div[1]/main[1]/article[1]/ul[8]/li[40],15. Журнал запойного,15,ru,none,[],[]
THiGGgmxEe2hNa9kvTYwDw,скок-поскок,"See Korney Chukovsky, ""Skok-poskok, molodoy drozdok"". Read text in Russian [here](https://www.miloliza.com/poteshki-dlya-detej-raznogo-vozrasta/156-poteshki-raznyj-vozrast/6739-malysham-skok-poskok-molodoj-drozdok).Read text in Russian [here](https://www.miloliza.com/poteshki-dlya-detej-raznogo-vozrasta/156-poteshki-raznyj-vozrast/6739-malysham-skok-poskok-molodoj-drozdok).","См. К. Чуковский, ""Скок-поскок, молодой дроздок"".",['intertextuality']," постоя вылетите. И приходится, "," у поленницы, тяп да ляп колуном",10682,10693,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы,04,ru,none,[],[]
BVwHPIn7Ee2oLTOfc7hH4Q,паршу,Mange. A skin disease caused by mites that leads to hair loss. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/4/46/Dogmangeeee.jpg),,['explanatory'],"жете, кто это из суки псаревой 
"," всю повыколошматил? Господá, я ",10688,10693,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],12. Заитильщина,12,ru,none,['https://upload.wikimedia.org/wikipedia/commons/4/46/Dogmangeeee.jpg'],['']
s1m17vcOEeyhqVcKolfypA,рамы,"At this point, the ekphrastic description of the Bruegel painting moves outward and encompasses the artwork's frame as well. The reader (the visitor to the museum) pauses in admiration.","Теперь экфрастическое описание картины Брюгеля переходит к раме, обрамляющей произведения искусства. Читатель (посетитель музей) останавливается в восхищении.",['explanatory'],"ростота 
и неброскость ореховой ", лишь подчеркивает очаровательну,10689,10693,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],02. Ловчая повесть,02,ru,none,[],[]
MGCvNGAyEe2f9-vUlZWRNw,независимом таком положении,"Независимом means independent, but Sokolov is playing with the relationship to the word for ""hang"": зависеть, завис.",,['sound play'],е. И находят его сторожа охот в , и выписывают того ли фельдшера ,10691,10718,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10,ru,none,[],[]
apCGUgmxEe2Z_UOF4cLseQ,поленницы,Stacked firewood in order. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/3/3c/Vesyegonsk%2C_stack_of_firewood_%2830766764261%29.jpg),Сложенные дрова для растопки печи. Изображено ниже: ![](https://upload.wikimedia.org/wikipedia/commons/3/3c/Vesyegonsk%2C_stack_of_firewood_%2830766764261%29.jpg),['explanatory'],"те. И приходится, скок-поскок у ",", тяп да ляп колуном. И единый 
",10696,10705,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы,04,ru,none,['https://upload.wikimedia.org/wikipedia/commons/3/3c/Vesyegonsk%2C_stack_of_firewood_%2830766764261%29.jpg'],['']
qR4VbEsJEe2ncgsoxBNwcg,Pierrot,A bufoonish stock character in patonmime and commedia dell'arte originating from Italian players. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/5/52/Paul_Legrand_by_Nadar_c1855.jpg),,"['foreign', 'intertextuality']","я — monarque, а ведет себя, как ",". Друзья, провозглашает тот, сто",10697,10704,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09,ru,none,['https://upload.wikimedia.org/wikipedia/commons/5/52/Paul_Legrand_by_Nadar_c1855.jpg'],['']
P5slNon7Ee2V1yPS0LQeIw,повыколошматил,"Colloquial: to clubber, flay, give a drubbing, thwack, give the stick.",,['register/style'],"это из суки псаревой 
паршу всю ","? Господá, я в неведеньи, вот че",10698,10712,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],12. Заитильщина,12,ru,none,[],[]
kVF4ggmxEe24qKM3nQl8Mw,тяп да ляп,"Phraseologism: carelessly, ineptly.","Фразеологизм: некачественно, небрежно.",['phraseologism'],"дится, скок-поскок у поленницы, "," колуном. И единый 
свет у тебя ",10707,10717,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы,04,ru,none,[],[]
5qW3KJ22Ee2SyAOgBb28_Q,с,"Dated: the словое́рс (slovojers). An obsolete honorific suffix derived from сударь (súdarʹ, sir) previously used to emphasize one's politeness or lower social position.",,['register/style'],"ем, ступайте все на́ блин.
  Ну-",", отвори сиволдай,
  Зубы вонзая",10708,10709,/div[1]/main[1]/article[1]/ul[8]/li[41],/div[1]/main[1]/article[1]/ul[8]/li[41],15. Журнал запойного,15,ru,none,[],[]
TjHbxiXxEe2J8fN3mDR_hQ,Клептоманией,An impulse control disorder that urges to steal.,"Психическое заболевание, выражающееся в склонности к воровству.",['explanatory'],"хлетка каурый 
от Политехника с ",", но на второй кобылка Сметана 
",10711,10723,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],06. От Ильи Петрикеича,06,ru,none,[],[]
OgxA3BHTEe2gz2fuTE2sdA,пришедшiй,"Since the narration moves back in time to the 19th century, the orthography is also consequently dated: this adjectival ending today would be -ий.","Так как повествование возвращается во времени к XIX веку, орфография соответствует эпохе: сегодня, правильное окончание прилагательного должно было бы быть -ий.",['register/style'],"ьих, глаз и с мутной же бляхой, "," сказать, чтобы барин не гневали",10716,10725,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],"05. Ловчая повесть, или картинки с выставки",05,ru,none,[],[]
rl-pWAmxEe226k_TXqo5ww,колун,A splitting maul. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/1/14/Maul-1.jpg),Инструмент для колки дров. Изображено ниже: ![](https://upload.wikimedia.org/wikipedia/commons/1/14/Maul-1.jpg),['explanatory'],"-поскок у поленницы, тяп да ляп ","ом. И единый 
свет у тебя в окош",10718,10723,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы,04,ru,none,['https://upload.wikimedia.org/wikipedia/commons/1/14/Maul-1.jpg'],['']
8t-IcJ22Ee2ZiG_tMU9hWw,сиволдай,"Raw vodka, fusel oil. Alcohol theme.",,['theme'],"те все на́ блин.
  Ну-с, отвори ",",
  Зубы вонзая в газету.
  Что ",10718,10726,/div[1]/main[1]/article[1]/ul[8]/li[41],/div[1]/main[1]/article[1]/ul[8]/li[41],15. Журнал запойного,15,ru,none,[],[]
OqbuXpjbEe240K99Nw5hUg,тенеты,The spider's web is compared to a hunting trap. Animal motif.,,"['explanatory', 'motif']",лел. Насекомых отлавливал я и в , к нему кидал. Как же душу он тв,10723,10729,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],14. От Ильи Петрикеича,14,ru,none,[],[]
J3avKgK6Ee24d2MBlkBDkQ,преображение,"Death. The reference is to the biblical Transfiguration of Jesus, in which Jesus goes to a mountaintop to pray with James, John, and Mark. Once there, he begins to shine with light, and Elijah (one of Ilya's identities in the novel) and Moses appear beside him as the voice of God calls out to him. The event is documented in [Matthew 17:1–8](https://www.biblegateway.com/passage/?search=Matthew%2017%3A1-8&version=NIV), [Mark 9:2–8](https://www.biblegateway.com/passage/?search=Mark%209%3A2-8&version=NIV), and [Luke 9:28–36](https://www.biblegateway.com/passage/?search=Luke%209%3A28-36&version=NIV). Celebrated on August 6. The main character of Mikhail Bulgakov's *Heart of a Dog* (a novel which widely circulated in samizdat in the 60s) is Doctor Preobrazhensky, whose experiment of turning a homeless dog into a man leads to tragic consequences (and to his ""transfigurating"" back into a dog). Locally, this concept and its relationship to death also figures prominently in Note XVIII (R204–205/E95–96).","Смерть. Отсылка к библейскому Преображению Иисуса, когда Иисус поднимается на гору с Иаковом, Иоанном и Марком. Там, на вершине, он начинает сиять, а рядом с ним появляются пророк Илия (одна из личностей Ильи в романе) и Моисей, в то время как к нему взывает Божий голос. Это событие описано в [Матфея 17:1-8](https://www.biblegateway.com/passage/?search=Matthew+17%3A1-8&version=RUSV), [Марка 9:2-8](https://www.biblegateway.com/passage/?search=Mark+9%3A2-8&version=RUSV), [Луки 9:28-36](https://www.biblegateway.com/passage/?search=Luke+9%3A28-36&version=RUSV). Празднуется 6 августа. Кроме того, главный герой романа Михаила Булгакова ""Сердце собаки"" (одно из массовых произведений самиздата 60-ых) — доктор Преображенский, чей эксперимент по превращению бездомного пса в человека ведет к плачевному исходу (и его ""преображению"" обратно в собаку). Локально, концепция преображения и ее связь со смертью играет значительную роль в Записке XVIII (R204–205/E95–96).","['explanatory', 'language', 'intertextuality', 'intratextuality', 'bible', 'religion', 'theme']", И когда Николаю Угоднику вышло ," и он улетел, этот имя его себе ",10736,10748,/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[274],/div[1]/main[1]/article[1]/p[1]/hypothesis-highlight[274],01. ЗАИТИЛЫЦИНА,01,ru,full,[],[]
WmUeRmAyEe2TaC-NdRrYiA,фельдшера,"German: *Feldscher* (“surgeon”) — a medical assistant, medical attendant, paramedic.",,"['foreign', 'character']", положении и выписывают того ли ," из 
Городнищ: окажи, понимаешь,",10740,10749,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10,ru,none,[],[]
sBPHDHj7Ee208KdfuF9uzg,почтальона,"The postman Sila Silych. Another postman, Mikheev, also figures prominently in *A School for Fools*.",,"['intertextuality', 'character']", Выбегу о заре встречать нашего ,":
  Нету ли ныне пакета на мое, ",10741,10751,/div[1]/main[1]/article[1]/ul[8]/li[11],/div[1]/main[1]/article[1]/ul[8]/li[11],11. Опять записки,11,ru,none,[],[]
cloN-okhEe284yPweXf3uA,чекалку,"Same as шакал (jackal). Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/8/82/Canis_aureus_-_golden_jackal.jpg) Ilya mistakes the animal (actually a dog) for a wolf. As Ostanin notes, in Egyptian mythology, Anubis, the god of the dead who would ferry the deceased to the underworld, takes the form of a jackal or a man with the head of a jackal. Animal motif.",,"['motif', 'intertextuality', 'religion']","ил? Господá, я в неведеньи, вот "," — 
да, его били, клочочки по за",10742,10749,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],12. Заитильщина,12,ru,none,['https://upload.wikimedia.org/wikipedia/commons/8/82/Canis_aureus_-_golden_jackal.jpg'],['']
dph_qI9ZEe2SuGs8Go7YfQ,Ведаешь,Dated: to know.,,['register/style'],"земли, 
я зову тебя — оглянись. "," ли, как ясен и чист неумытый ли",10742,10749,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],13. Картинки с выставки,13,ru,none,[],[]
aueMjiXxEe25nB_nrpQ9jg,Сметана,"Sour cream typical for Central and Eastern Europe. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/a/a7/Borscht_served.jpg)
According to Ostanin (53), here Sokolov refers to the story of the horse Smetanka, an Arabian stallion that in 1776 was bought from the sultan Abdul Hamid I by count Alexey Orlov for 60,000 rubles, in a time when stallions in Russia sold for approximately 5,000 rubles. Smetanka had 19 ribs on each side, instead of 18. The horse Smetanka is mentioned also in Lev Tolstoy's ""Kholstomer"".","Кисломолочный продукт, распространенный в Центральной и Восточной Европе. Изображено ниже: ![](https://upload.wikimedia.org/wikipedia/commons/a/a7/Borscht_served.jpg)

Согласно Останину, здесь Соколов ссылается на историю скакуна Сметанки, арабского жеребца, купленного в 1776 году графом Алексеем Орловым у султана Абдула Хамида I за 60 000 рублей, в то время как стандартная цена скаковой лошади в России составляла 5 000 (Ostanin 53). У Сметанки было по 19 ребер с обоих сторон вместо 18. Скакун Сметанка также упоминается в повести Л. Толстого ""Холстомер"". ","['explanatory', 'intertextuality', 'Russia']","птоманией, но на второй кобылка "," 
первой зашла, а Поликлетка на ",10746,10753,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],06. От Ильи Петрикеича,06,ru,none,['https://upload.wikimedia.org/wikipedia/commons/a/a7/Borscht_served.jpg'],['']
Y4QuVGAyEe2roXcNGX39Jg,Городнищ,"The main setting of the novel: a fictional town on the banks of the Volga River. Also called Gorodnishchi. Derived from the words for town (gorod) and beggar (nishchii). It is the ""town of beggars."" Olga Matich writes: ""If *School for Fools* was written against the background of youth prose, Sokolov's next novel *Between Dog and Wolf* may be read as the author's response to village prose, the literary rage of the seventies"" (""Sasha Sokolov"" 310). Vadim Kreid observes that Gorodnishche, a barracks village of beggars and thieves, resembles an ""Anti-Kitezh"" (Kitezh being the legendary, mythical city in Russian folklore that only the pure-hearted will have the chance to reach). In Gorodnishche, however, thieves rob beggars, while beggars beg thieves (""Zaitil'shchina"" 213). According to Johnson, the living dwell Gorodnishche, while the dead reside on the other side of the river, in Bydogoshch (""Sokolov's *Between Dog and Wolf* and the Modernist Tradition"" 209). Johnson also mentions a statement by Sokolov himself: ""Sokolov reports that the name is a blend of the dissolute eighteen-century town of Gorodnya described by A. N. Radishchev in his *Journey from Petersburg to Moscow* and a nearby town called Gorodishche. Thus the time layers of the sixteenth century, the eighteenth century, and a mythic present are all superimposed upon each other – a characteristic technique in the novel"" (217).",,"['location', 'setting', 'folklore', 'theme', 'intertextuality']","ыписывают того ли фельдшера из 
",": окажи, понимаешь, помощь. Прит",10754,10762,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],10. Дзынзырэлы,10,ru,none,[],[]
VFZHCEQoEe2IaO9aXow4lg,многажды,"Dated: often, oftentimes, more than once.","Устаревшее: часто, неоднократно, много раз.",['register/style'],"амечу только — сплавляли затем 
"," и регулярно, и тоже всенепремен",10756,10764,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],08. Заитильщина,08,ru,none,[],[]
VMINbh8yEe2vl8vVrskr8w,самовар,"Literally: ""self-brewer."" A metal device used for boiling water. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/5/55/Fomin_samovar.jpg)",Металлический прибор для кипячения воды. Изображено ниже: ![](https://upload.wikimedia.org/wikipedia/commons/5/55/Fomin_samovar.jpg),"['explanatory', 'Russia']","ать, чтобы барин не гневались — ", совсем прохудился и оттого чаю ,10762,10769,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],"05. Ловчая повесть, или картинки с выставки",05,ru,none,['https://upload.wikimedia.org/wikipedia/commons/5/55/Fomin_samovar.jpg'],['']
9Cnt4J5JEe2q7i_ZynU6jQ,валдабалдай,"A play on балда (blockhead) and Valdai — а town located in Novgorod Oblast first mentioned in a chronicle in 1495 and known for the manufacture of bells in eighteenth and nineteenth centuries. Mentioned several times throughout the novel (R150, 155, 198, 230, 272/E2, 11, 87, 88, 140, 214).",,"['language', 'location']","ы вонзая в газету.
  Что там за ","
  Пишет все эти памфлеты.
  Нек",10765,10776,/div[1]/main[1]/article[1]/ul[8]/li[43],/div[1]/main[1]/article[1]/ul[8]/li[43],15. Журнал запойного,15,ru,none,[],[]
ylA3Zon7Ee2UuD8YLsCUgg,клочочки по закоулочкам,"Set expression: летят клочки по закоулочкам (a severe beating). As Ostanin notes, this expression is a recurring phrase in the fairy tale ""The Fox and the Hare"" (89). Read it in the original [here](https://russkaja-skazka.ru/lisa-i-zayac/).",,"['phraseologism', 'intertextuality']","и, вот чекалку — 
да, его били, ",". И выдал им про баталью, 
сорва",10767,10790,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3],12. Заитильщина,12,ru,none,[],[]
DI9O5PcPEey5cd8Dp8Ox3Q,лессировки,Transparent or semi-transparent glaze with very little pigment is used in painting to alter how a layer underneath appears to the viewer.,"Процедура, при которой картина прописывается тонким слоем прозрачной или полупрозрачной краски для видоизменения фона.",['explanatory'],пейзажа и колористический блеск ,". Очерк наш, 
разумеется, не пре",10769,10779,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],02. Ловчая повесть,02,ru,none,[],[]
apf3eCezEe2P8e-DRMeJvw,Поликлетка,"Polykleitos was a famous sculptor in Ancient Greece (5th century BC). He is particularly known for his lost ""Canon of Polykleitos.""","Поликлет — знаменитый древнегреческий скульптор (5 в. до н. э.). Наиболее известен благодаря его утраченному ""Канону Поликлета"". ","['foreign', 'intertextuality']","обылка Сметана 
первой зашла, а "," на третье переложился, но вот к",10771,10781,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],06. От Ильи Петрикеича,06,ru,none,[],[]
KFa4UAmyEe22v_dbXX07_A,"поминай тогда, бабка, как звали","Set expression, colloquial (""pominay kak zvali""): something got missed, disappeared.","Устойчивое выражение, разговорное: о бесследном исчезновении чего-либо.","['register/style', 'phraseologism']"," тебя в окошке — весна, апрель, "," дедку, — зальется за Итиль до п",10775,10806,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы,04,ru,none,[],[]
CC4VyB8zEe2NxWOHyRvL_g,прохудился,"Colloquial: to become thin, leaky. The same word is used to describe boots (R153/E8) and a train car (R159/E18).","Разговорное: испортиться, истончиться, протечь. Такое же слово используется для описания сапогов (R153/E8) и вагона (R159/E18).","['intratextuality', 'register/style']",н не гневались — самовар совсем ," и оттого чаю не выйдет, но, мол",10777,10787,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],"05. Ловчая повесть, или картинки с выставки",05,ru,none,[],[]
mkjAoo9ZEe2jeSdB53YXDA,лик,Literary/archaism: face.,,"['archaism', 'register/style']","шь ли, как ясен и чист неумытый "," 
твой и сколько земных печалей ",10779,10782,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],13. Картинки с выставки,13,ru,none,[],[]
vkP8juNuEeyVlJePhsZzoQ,урвал,"Colloquial: to snatch, to grab up.","Разговорное: присвоить, забрать.",['register/style']," и он улетел, этот имя его себе "," — не 
дал, называется, добру пр",10780,10785,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],01. ЗАИТИЛЫЦИНА,01,ru,none,[],[]
aJBKcEQoEe23FE9eSyVReQ,всенепременно,"Dated: without a doubt, absolutely.","Устаревшее: несомненно, абсолютно.",['register/style'],"м 
многажды и регулярно, и тоже "," понятливым. Напоследок, однако,",10785,10798,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],08. Заитильщина,08,ru,none,[],[]
GIXiHon8Ee2PsBeCgM1VUA,И выдал им про баталью,"Again, Ilya describes his battle with the wolf (dog) on the frozen river.",,['explanatory']," били, клочочки по закоулочкам. ",", 
сорвав приличный аплодисмент.",10792,10814,/div[1]/main[1]/article[1]/p[3],/div[1]/main[1]/article[1]/p[3]/hypothesis-highlight[96],12. Заитильщина,12,ru,partial,[],[]
qJiCnlFsEe2Z83Pzip6Ytg,удальца,Colloquial: daredevil.,,['register/style'],"своры, я предлагаю тост за того ",", который залпом осушит ствол мо",10804,10811,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],09. Картинки с выставки,09,ru,none,[],[]
jlgPYp22Ee2MNDOBpK_WKg,Неклен,Tatar maple. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/9/9f/Acer_tataricum.jpg) Plant motif.,,['motif'],"дай
  Пишет все эти памфлеты.
  ",". Наклюкался — клен.
  Клен. Окл",10805,10811,/div[1]/main[1]/article[1]/ul[8]/li[45],/div[1]/main[1]/article[1]/ul[8]/li[45],15. Журнал запойного,15,ru,none,['https://upload.wikimedia.org/wikipedia/commons/9/9f/Acer_tataricum.jpg'],['']
