Id,highlighted,text,tags,prefix,suffix,position_start,position_end,start_container,end_container,chapter
Yki_fga9Ee2p2Xuj77IY6A,кубарэ,"Unusual (and mockingly foreign) word. It may derive from the word ""kubar'"", informally used by students of the naval academy to define a ship cabin. Необычное (и мнимо-иностранное) слово, наверное от разговорного морского термина ""кубарь,"" каюта.","['foreign', 'neologism']","ехам ли, наведаешься на часок в ",", сунешься после 
к злыдне под к",10521,10527,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
5QLVvAwhEe2-HM9x5PADbw,сунешься,Colloquial word: to move slightly to one side,['register/style']," наведаешься на часок в кубарэ, "," после 
к злыдне под крылышко, а",10529,10537,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
ZZ27SAmwEe2rFp_gl5kQgw,злыдне,"Evil person. In the mythology of the Ukrainians and Belarusians zlydni are demonic beings, spirits hostile to the living.","['language', 'explanatory']","сок в кубарэ, сунешься после 
к "," под крылышко, а она — нащепите,",10547,10553,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
C2jPhgwiEe20Pk95QrXQAQ,крылышко,Another animal (bird) comparison,"['symbol', 'motif']","э, сунешься после 
к злыдне под ",", а она — нащепите, ворчит, щепы",10558,10566,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
P7wbgAwiEe280Bti_ZpeAw,нащепите,Colloquial: to split wood,['register/style'],"
к злыдне под крылышко, а она — ",", ворчит, щепы, наколите 
дровец",10576,10584,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
-HFXwgmwEe2onJ8chrE61w,лежебок,"Colloquial: a person who lays a lot in bed, lazy.",['register/style']," 
дровец, а то ходом вы у меня, ",", с постоя вылетите. И приходитс",10640,10647,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
THiGGgmxEe2hNa9kvTYwDw,скок-поскок,"See Korney Chukovsky, ""Skok-poskok, molodoy drozdok"".",['intertextuality']," постоя вылетите. И приходится, "," у поленницы, тяп да ляп колуном",10682,10693,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
apCGUgmxEe2Z_UOF4cLseQ,поленницы,Stacked firewood in order. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/3/3c/Vesyegonsk%2C_stack_of_firewood_%2830766764261%29.jpg)not working,['language'],"те. И приходится, скок-поскок у ",", тяп да ляп колуном. И единый 
",10696,10705,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
kVF4ggmxEe24qKM3nQl8Mw,тяп да ляп,"Phraseologism: carelessly, ineptly.",['phraseologism'],"дится, скок-поскок у поленницы, "," колуном. И единый 
свет у тебя ",10707,10717,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
rl-pWAmxEe226k_TXqo5ww,колун,A splitting maul. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/1/14/Maul-1.jpg)not working,['language'],"-поскок у поленницы, тяп да ляп ","ом. И единый 
свет у тебя в окош",10718,10723,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
KFa4UAmyEe22v_dbXX07_A,"поминай тогда, бабка, как звали","Set expression, colloquial (""pominay kak zvali""): something got missed, disappeared.","['language', 'register/style']"," тебя в окошке — весна, апрель, "," дедку, — зальется за Итиль до п",10775,10806,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
Vcls7AmyEe22PMMCTAQGZw,первых утренников,"Morning frost, occurring in spring or fall before sunrise.","['explanatory', 'time']","и дедку, — зальется за Итиль до ",". А пока что — 
куда же ты, юнош",10837,10854,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
TmzkdAz_Ee2lyC_W_IJS6Q,денешься,"Colloquial: to get lost, disappear, scram",['style/register']," пока что — 
куда же ты, юноша, ",", и вьюга тебя, залетку, поедом ",10889,10897,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
cAOKwAmyEe2tcjtuJ7_VHg,залетку,"Low, regional: an admirer, a man who gives a woman signs of attention.",['register/style']," юноша, денешься, и вьюга тебя, ",", поедом ест. 
Нарубил, нащепил ",10913,10920,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
i3uxTAmyEe2hOlOzPyelcA, поедом ест,"Phraseologism: to annoy, to bore.",['phraseologism'],"денешься, и вьюга тебя, залетку,",". 
Нарубил, нащепил — и уж тут-т",10921,10932,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
h7RtOAz_Ee2mFHsav9_4-w,нащепил,Colloquial: to split wood,['style/register']," залетку, поедом ест. 
Нарубил, ", — и уж тут-то до самого ужина п,10944,10951,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
q--Ptgz_Ee2W97-1PBO0ww,Илюши,Ilya often refers to himself in the third person.,"['style/register', 'character']","о до самого ужина происходит 
у ", перекур с дремотой в катухе на ,10996,11001,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
n8lXigmyEe227Jv_V69_Ug,перекур,Colloquial: a small break.,['register/style'],"амого ужина происходит 
у Илюши ", с дремотой в катухе на заветной,11002,11009,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
lu6gwAz_Ee2T_vd1D2CrEg,катухе,"Low, regional: an uncomfortable dwelling or barn",['style/register'],"т 
у Илюши перекур с дремотой в ", на заветной рухляди. Гутенахт м,11023,11029,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
vw0CcgmyEe27y_MT2MRl1A,рухляди,"Colloquial: old, miserable belongings.",['register/style'],с дремотой в катухе на заветной ,". Гутенахт мне, а если не дремле",11042,11049,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
0_9IwAmyEe2zT2fdfF4lzw,Гутенахт,German: Good night,['foreign'],й в катухе на заветной рухляди. ," мне, а если не дремлется? Извер",11051,11059,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
_3xBYAmyEe2cAx_6r-VpsA,прорухи,Colloquial: gaps,['register/style'],", чтоб зря не лежать, затыкаешь ", образования. Книгами обладаю не,11136,11143,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
IH1spA0AEe22UN8Sp2J1Rw,Жили-были,A standard fairy tale opening: once upon a time.,"['intertextuality', 'phraseologism']","орю, но ведь и барыня невелика. ",", доказывает, старик со старухою",11290,11299,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
lemwkgmzEe2334eN2ht-DA,Фенист,"See the fairy tale ""The Feather of Finist the Falcon"" (or ""Finist the Falcon"") collected by Aleksandr Afanas'yev.",['intertextuality'],ворил. И была у них якобы птица ,". Тоже не спорю, свободная вещь,",11375,11381,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
sfrpaA0AEe2lzpPvg9feTQ,окрест,Dated/poetic: same as вокруг (around),['style/register'],"одная вещь, уж на что небогатый "," народ, но и то у отдельных собс",11434,11440,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
BPFMAgm0Ee2kIf-IEpYsig,ряба,"Reference to ""Ryaba the hen"", an Eastern Slavic fairy tale.",['intertextuality'],"нет да 
поселится на антресолях ","-другая. Да недолог, как правило",11518,11522,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
E8GFgA0BEe2qpCNy79zSzQ,сих,Archaism: these,"['archaism', 'style/register']","ло, недолог, к несчастью, малых "," век. Где-то, вероятно, и долог,",11584,11587,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
xQdeMgm0Ee2VLm85y0xULA,"Где-то, вероятно, и долог","A reference to the concept of the ""long nineteenth century"" proposed by the historian Eric Hobsbawm to define the period between 1789 and 1914. By contrast, the XXth century has been defined as the ""short century"".","['intertextuality', 'time']","ог, к несчастью, малых сих век. ",", да не 
у нас по Заволчью. Для ",11593,11618,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
VUVffA0BEe2jiVcu2yXegA,"да не 
у нас по Заволчью","Life ""beyond the Itil"" is nasty, brutish, and short. There are many deaths in the novel, for animals and people alike.",['explanatory'],"век. Где-то, вероятно, и долог, ",". Для справки: не знаю, как Вы, ",11620,11644,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
8Jsdcgm0Ee2lnwtJp-SvgQ,"Для справки: не знаю, как Вы, исследователи, — 
мы, точильщики и егеря, полагаем Заволчьем такие места, которые 
за Волчьей лежат, с которого бы берега ни соблюдать.","Ilya insists on the relativity of the perspective also on apparent objective considerations, as geography.","['theme', 'structure']","олог, да не 
у нас по Заволчью. "," Поясню на 
примере. Снаряжает И",11646,11811,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
4A4JBg0BEe2OnttQkIzZ6A,с которого бы берега,"An echo of ""Теребит с того берега"" (He’s naggin me from the other shore) (R174/E44).",['intratextuality'],"ста, которые 
за Волчьей лежат, "," ни соблюдать. Поясню на 
пример",11777,11797,/div[1]/main[1]/article[1]/p[2]/hypothesis-highlight[97],/div[1]/main[1]/article[1]/p[2]/hypothesis-highlight[97],04. Заитильщина Дзындзырэлы
DV65xg0EEe27codslwY9iw,бобылка,"Colloquial: an unmarried, lonely (peasant) woman. She will make several appearances throughout the novel and is associated with Orina.",['style/register'],"сню на 
примере. Снаряжает Илью ", по поздние какие-нибудь сморчки,11847,11854,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
FIei-gm1Ee22QsPnrrqJlQ,сморчки,Edible mushrooms (Morchella). Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/8/82/Morchella_conica_1_beentree.jpg)picture not showing :(,['language'],бобылка по поздние какие-нибудь ," — на соленое ее, видите ли, пот",11879,11886,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
LMfcXgm1Ee2cy2Oh7oLqcw,"на соленое ее, видите ли, потянуло",She is presumably pregnant.,"['character', 'explanatory']", поздние какие-нибудь сморчки — ,. Выклянчил я у артели артельски,11889,11923,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
Vppajgm1Ee2dndtnhc5uIA,Выклянчил,Colloquial: to beg to obtain something.,['register/style'],"оленое ее, видите ли, потянуло. ", я у артели артельский челн и по,11925,11934,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
vSuSwA0EEe2UBt_qzWvN0w,челн,A dugout canoe. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/3/3d/Dugout_canoe_on_land.jpg),['explanatory'],Выклянчил я у артели артельский ," и подался в Паршивый бор, Вы же",11957,11961,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
fxclvgm1Ee2_q2dAxdueVg,Паршивый,"Literally, affected by scab.",['language'],ели артельский челн и подался в ," бор, Вы же в городе остаетесь, ",11974,11982,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
ch0C0g0EEe2igzNEmX_YBA,"Паршивый бор,",,['location'],ели артельский челн и подался в ," Вы же в городе остаетесь, хоть ",11974,11987,/div[1]/main[1]/article[1]/p[2]/hypothesis-highlight[102],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
aH7vMga7Ee2dNBeR6si2VA,мол,Colloquial: he says,['register/style'],"Вас, вне сомнения, и приглашал: ",", составьте компанию. 
Впрочем, ",12053,12056,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
sFNNYAm1Ee2loLP9kuP88A,лукошко,A type of wooden basket. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/9/98/Сеятель_1888.jpg)picture not working :(,['language'],"ьте компанию. 
Впрочем, неясно, ", имеете ли. Но если и нет — не п,12096,12103,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
Pz0gPA0IEe241is37Lnh2w,на понос,"An echo of ""про запас"" a few lines below.",['intratextuality'],"е проблема, 
попро́сите у людей ",", фигурант Вы солидный, отказ уд",12164,12172,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
5zjviAm1Ee2_Ztc83Rallg,фигурант,"Ironic: literally, a charged defendant.",['register/style'],", 
попро́сите у людей на понос, "," Вы солидный, отказ удивителен. ",12174,12182,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
VebG7gm2Ee24MM_--OLgqw,"Тень, однако, на прясла чтобы не наводить","Variation of the phraseologism ""navodit' ten' na platen'"": to deliberately, intentionally confuse or obscure something.",['phraseologism']," Вы солидный, отказ удивителен. "," и предприятия не 
усложнять, я ",12214,12255,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
wA1TRAm2Ee2op1cGKkpWuA,упасть паче чаяния в грязь лицом,"Archaic phraseologism: to dishonor, ruin one's reputation ","['archaism', 'phraseologism']","х городнищенских как бы Вам 
не ",". Переждал, переждал бы, щавелю ",12470,12502,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
KgFBaAwrEe2Ohb88hVKUQA,паче,"Archaism: even more so, more","['archaism', 'register/style']","нищенских как бы Вам 
не упасть "," чаяния в грязь лицом. Переждал,",12477,12481,/div[1]/main[1]/article[1]/p[2]/hypothesis-highlight[99]/hypothesis-highlight[1],/div[1]/main[1]/article[1]/p[2]/hypothesis-highlight[99]/hypothesis-highlight[1],04. Заитильщина Дзындзырэлы
gdkQIgm2Ee2tdYPLQkJKSA,паче чаяния,Archaic phraseologism: unexpectedly.,"['phraseologism', 'archaism']","нищенских как бы Вам 
не упасть "," в грязь лицом. Переждал, пережд",12477,12488,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
LSCokg0IEe2k5lfHXSvneQ,про запас,"Set expression: for an emergency, in reserve. An echo of ""на понос"" a few lines above.",['phraseologism'],"щипал, хрену дикого надергал бы ",". Не 
корите за любопытство, но ",12578,12587,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
t9UPoA0IEe2xOv99P0-ChA,припасены,Colloquial: to have in reserve,['style/register']," 
И другое: а сапоги, сапоги-то "," у Вас? У меня-то вот нет, 
но н",12814,12823,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
ZG_iYgm3Ee270eMLGfFIqg,Покрова,"October 14 (1, old calendar). In this day, according to folk tradition, fall and winter meet.","['time', 'russia', 'explanatory']","ер не из лучших, я от Пасхи до 
"," босиком щеголяю — обвык, подошв",12917,12924,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
2KZidA0IEe2ONO9Gy4Qc-w,щеголяю,"Colloquial: to flaunt, sport",['style/register']," я от Пасхи до 
Покрова босиком "," — обвык, подошву имею абразивну",12933,12940,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
hrtfSgm3Ee2mC0e6mGkFgA,обвык,Colloquial: to get used to.,['register/style'],"и до 
Покрова босиком щеголяю — ",", подошву имею абразивную, 
вечн",12943,12948,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
up_utgm3Ee23gJfrY6ijcw,бумага наждачная,Sandpaper. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/7/7d/Schuurbanden.JPG)missing image,['language'],"дошву имею абразивную, 
вечную: "," пята моя, но и то росы ранние п",12984,13000,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
C5uQ-g0JEe2UD28np354xw,пята,"Archaism: heel, foot","['archaism', 'style/register']","вную, 
вечную: бумага наждачная "," моя, но и то росы ранние пробир",13001,13005,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
3JOhogm3Ee2kKntxCnRDAw,сетую,High: to lament.,['register/style'], ранние пробирают ее. Однако не ,", кое-кто познаменитее нас прете",13055,13060,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
LRMncA0JEe2l4i_mX3wKHA,Покров,"October 14 (1, old calendar). In this day, according to folk tradition, fall and winter meet.","['time', 'Russia', 'explanatory']","рпел, рекомендуя и нам. Зато на ",", когда грязи наши сплотит мороз",13124,13130,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
T1tlXg0JEe22t8PERTDGSQ,грязи наши сплотит мороз,Another merging of opposites: dark and light.,['theme'],"уя и нам. Зато на Покров, когда ",", — 
сразу валенок я обул, и мне",13138,13162,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
BGszUgm4Ee2SxG-osYs47g,анчутка,"Bad spirit, demon.",['language']," — 
сразу валенок я обул, и мне ", не брат. И как во́ды сковало — ,13195,13202,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
LyacgAm4Ee2oqgOb9RMuAA,сковало,When the river freezes.,['explanatory'],не анчутка не брат. И как во́ды ," — 
прикручивай вервием снегурок",13224,13231,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
ljeUNA0JEe2yORc6_CJFLA,вервием,Dated: the same as верёвка (rope),['style/register'],"ак во́ды сковало — 
прикручивай ", снегурок и шуруй. Так что что-ч,13247,13254,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
